DNS,IP,DATE,TIME,COUNTRY_CODE,COUNTRY_NAME,REGION_CODE,REGION_NAME,CITY,ZIP_CODE,TIME_ZONE,LATITUDE,LONGITUDE,METRO_CODE,REQUEST,STATUS,SIZE,REFERER,CLIENT_NAME,CLIENT_TYPE,CLIENT_VERSION,OS_NAME,OS_VERSION,ENGINE,DEVICE_BRAND_NAME,DEVICE_MODEL,DEVICE_TYPE
www.akumenius.com,66.249.76.216,2014-02-24,02:25:39 +0100,US,United States,null,null,null,null,America/Chicago,37.751,-97.822,0,GET /destinos-baratos/hoteles-baratos/ofertas-hotel-NH-Atterseehaus-Suites-en-Vienna-54281b-destinos.html HTTP/1.1,404,3100,,Googlebot,generic,2.1,null,null,null,null,null,null
www.akumenius.com,77.228.79.234,2014-02-25,14:20:04 +0100,ES,Spain,VC,Valencia,Ibi,03440,Europe/Madrid,38.6253,-0.5722,0,GET /modules/raton/views/themes/bcoos/css/blocks/todoIncluido.css HTTP/1.1,200,7220,http://www.akumenius.com/,Chrome,browser,33.0.1750.117,Windows,7,"{'default': 'WebKit', 'versions': {28: 'Blink'}}",null,null,desktop
localhost,127.0.0.1,2014-02-28,16:08:18 +0100,ES,Spain,GI,Girona,Girona,17003,Europe/Madrid,41.9831,2.8249,0,OPTIONS * HTTP/1.0,200,,,Apache,generic,,null,null,null,null,null,null
www.akumenius.com,88.11.220.102,2014-02-28,19:30:35 +0100,ES,Spain,MC,Murcia,Cartagena,30394,Europe/Madrid,37.624,-1.0601,0,GET /libraries/jqueryui/js/jquery.ui.position.min.js HTTP/1.1,200,3617,http://www.akumenius.com/,Chrome,browser,33.0.1750.117,Windows,7,"{'default': 'WebKit', 'versions': {28: 'Blink'}}",null,null,desktop
test.akumenius.com,80.28.221.123,2014-02-27,16:25:56 +0100,ES,Spain,CT,Catalonia,null,08840,Europe/Madrid,41.3215,2.022,0,GET /newdesign/libraries/anythingSlider/images/3r.png HTTP/1.1,304,304,"""http://test.akumenius.com/newdesign/",Firefox,browser,3.6.17,Fedora,3.6.17,{'default': 'Gecko'},null,null,desktop
www.akumenius.com,66.249.76.216,2014-02-25,21:37:29 +0100,US,United States,null,null,null,null,America/Chicago,37.751,-97.822,0,GET /destinos-caracteristicas/hoteles-baratos-en-Montecatini_ITALIA-con-Tienda-s HTTP/1.1,200,6391,,Googlebot,generic,2.1,null,null,null,null,null,null
www.akumenius.com,66.249.76.216,2014-02-23,05:14:27 +0100,US,United States,null,null,null,null,America/Chicago,37.751,-97.822,0,GET /destinosEstrelles/hoteles-en-Hinterzarten_ALEMANIA-con-2-estrellas HTTP/1.1,200,8808,,Googlebot,generic,2.1,null,null,null,null,null,null
www.akumenius.com,81.45.52.213,2014-02-23,11:02:45 +0100,ES,Spain,MD,Madrid,Madrid,28003,Europe/Madrid,40.4143,-3.7016,0,POST /destinos-get HTTP/1.1,200,26,http://www.akumenius.com/,Android Browser,browser,null,Android,4.1.1,{'default': 'WebKit'},null,null,null
test.akumenius.com,80.28.221.123,2014-02-27,17:45:46 +0100,ES,Spain,CT,Catalonia,null,08840,Europe/Madrid,41.3215,2.022,0,GET /newdesign/libraries/anythingSlider/images/3a.png HTTP/1.1,304,304,"""http://test.akumenius.com/newdesign/",Firefox,browser,3.6.17,Fedora,3.6.17,{'default': 'Gecko'},null,null,desktop
www.akumenius.com,170.252.72.61,2014-02-25,15:55:48 +0100,ES,Spain,MD,Madrid,Madrid,28027,Europe/Madrid,40.4143,-3.7016,0,GET /?gclid=CMHNycTE57wCFYMfwwod63AAJA HTTP/1.1,200,7528,http://www.google.com/aclk?sa=L&ai=C846mpK4MU6fUF6icjAbasoHQCIWf4bUEjZ-np4gBmrqOiuUBCAAQAygDUMS4y4kFYNUFyAEBqQImifyu3A-3PqoEJ0_QOaopQgvlXdMSUuRdO_Q2NHu2UOw3sB8qggM9LIW5sw-Gunql14AHkcqaE5AHAg&sig=AOD64_20cMnGBFjOZ1RniWS-DtmF6ac1_w&rct=j&q=egipto+semana+santa+2014&ved=0CD8Q0Qw&adurl=http://www.akumenius.com,Chrome,browser,33.0.1750.117,Windows,7,"{'default': 'WebKit', 'versions': {28: 'Blink'}}",null,null,desktop
www.akumenius.com,85.62.233.162,2014-03-01,14:00:01 +0100,ES,Spain,MD,Madrid,Madrid,28017,Europe/Madrid,40.4143,-3.7016,0,GET /libraries/jqueryui/css/ui-lightness/jquery-ui.css HTTP/1.1,200,33530,http://www.akumenius.com/hoteles-baratos/hoteles-todo-incluido.html,Android Browser,browser,null,Android,2.2.1,{'default': 'WebKit'},null,null,null
www.akumenius.com,66.249.76.216,2014-02-24,22:21:23 +0100,US,United States,null,null,null,null,America/Chicago,37.751,-97.822,0,GET /destinos-baratos/hoteles-en-Arendonk_B%C3%89LGICA HTTP/1.1,200,7634,,Googlebot,generic,2.1,null,null,null,null,null,null
www.akumenius.com,176.31.255.177,2014-02-27,05:00:02 +0100,FR,France,null,null,null,null,Europe/Paris,48.8582,2.3387,0,GET /hotels-consulted-update HTTP/1.0,200,,,Wget,library,1.12,GNU/Linux,null,null,null,null,desktop
www.akumenius.com,87.223.94.173,2014-02-24,19:28:59 +0100,ES,Spain,AN,Andalusia,Chipiona,11550,Europe/Madrid,36.7366,-6.437,0,POST /destinos-get HTTP/1.1,200,206,http://www.akumenius.com/hotel-list,Android Browser,browser,null,Android,4.0.3,{'default': 'WebKit'},null,null,null
www.akumenius.com,84.122.176.188,2014-02-27,20:25:50 +0100,ES,Spain,AN,Andalusia,Algeciras,11207,Europe/Madrid,36.1333,-5.4505,0,POST /destinos-get HTTP/1.1,200,246,http://www.akumenius.com/hotel-list,Chrome Mobile,browser,33.0.1750.132,Android,4.0.4,"{'default': 'WebKit', 'versions': {28: 'Blink'}}",null,null,smartphone
www.akumenius.com,88.7.27.255,2014-02-23,22:35:28 +0100,ES,Spain,PV,Basque Country,Laudio / Llodio,01400,Europe/Madrid,43.1432,-2.9621,0,GET //libraries/anythingSlider/images/5a.png HTTP/1.1,200,2515,http://www.akumenius.com/,Android Browser,browser,null,Android,2.3.7,{'default': 'WebKit'},null,null,null
test.akumenius.com,80.28.221.123,2014-02-27,15:09:21 +0100,ES,Spain,CT,Catalonia,null,08840,Europe/Madrid,41.3215,2.022,0,GET /newdesign/modules/raton/views/themes/bcoos/js/home.js HTTP/1.1,304,304,"""http://test.akumenius.com/newdesign/",Firefox,browser,3.6.17,Fedora,3.6.17,{'default': 'Gecko'},null,null,desktop
www.akumenius.com,95.18.93.30,2014-02-26,23:06:24 +0100,ES,Spain,MD,Madrid,Alcobendas,28100,Europe/Madrid,40.5458,-3.6443,0,POST /destinos-get HTTP/1.1,200,375,http://www.akumenius.com/,Mobile Safari,browser,7.0,iOS,7.0.4,{'default': 'WebKit'},null,null,null
www.akumenius.com,79.157.245.16,2014-02-27,11:56:40 +0100,ES,Spain,AS,Principality of Asturias,Oviedo,33011,Europe/Madrid,43.359,-5.8444,0,GET /modules/raton/views/themes/bcoos/images/buscadores/bg_autocompletar_RH.png HTTP/1.1,200,881,http://www.akumenius.com/destinos-caracteristicas/hoteles-baratos-en-Creta_GRECIA-con-Piscina-climatizada,Internet Explorer,browser,8.0,Windows,XP,{'default': 'Trident'},null,null,desktop
www.akumenius.com,66.249.76.216,2014-02-23,09:23:08 +0100,US,United States,null,null,null,null,America/Chicago,37.751,-97.822,0,GET /destinos-baratos/destinos-caracteristicas/hoteles-baratos-en-Calamocha_ESPA%C3%91A-con-Biblioteca HTTP/1.1,200,8393,,Googlebot,generic,2.1,null,null,null,null,null,null
www.akumenius.com,95.120.248.103,2014-02-26,16:56:28 +0100,ES,Spain,PV,Basque Country,San Julian de Muskiz,48550,Europe/Madrid,43.3337,-3.0951,0,GET /modules/raton/views/themes/bcoos/css/blocks/todoIncluido.css HTTP/1.1,200,7220,http://www.akumenius.com/destinos-baratos/destinos-caracteristicas/hoteles-baratos-en-Costa-Ballena_ESPA%C3%91A-con-Sauna,Chrome,browser,33.0.1750.117,Windows,7,"{'default': 'WebKit', 'versions': {28: 'Blink'}}",null,null,desktop
www.akumenius.com,79.147.15.166,2014-02-25,08:14:09 +0100,ES,Spain,MD,Madrid,Madrid,28005,Europe/Madrid,40.4143,-3.7016,0,GET /modules/raton/views/themes/bcoos/images/logo_sinfoto.png HTTP/1.1,200,3638,http://www.akumenius.com/destinos-caracteristicas/hoteles-baratos-en-Zagreb_CROACIA-con-Supermercado,Chrome,browser,33.0.1750.117,Mac,10.6.8,"{'default': 'WebKit', 'versions': {28: 'Blink'}}",null,null,desktop
www.akumenius.com,88.23.18.254,2014-02-25,19:47:12 +0100,ES,Spain,MD,Madrid,Madrid,28008,Europe/Madrid,40.4143,-3.7016,0,GET /includes/images/icons/bcoos_next.png HTTP/1.1,200,663,http://www.akumenius.com/escapadas/hotel-spa-493.html,Android Browser,browser,null,Android,4.1.2,{'default': 'WebKit'},null,null,null
www.akumenius.com,66.249.76.216,2014-02-23,05:45:07 +0100,US,United States,null,null,null,null,America/Chicago,37.751,-97.822,0,GET /destinos-baratos/destinosEstrelles/hoteles-en-Monterrei_ESPA%C3%91A-con-5-estrellas HTTP/1.1,200,8812,,Googlebot,generic,2.1,null,null,null,null,null,null
www.akumenius.com,66.249.76.216,2014-02-23,20:12:38 +0100,US,United States,null,null,null,null,America/Chicago,37.751,-97.822,0,GET /destinos-baratos/destinosEstrelles/hoteles-en-Tepeapulco_M%C3%89XICO-con-3-estrellas HTTP/1.1,200,8814,,Googlebot,generic,2.1,null,null,null,null,null,null
www.akumenius.com,83.44.201.141,2014-02-26,12:45:08 +0100,ES,Spain,PV,Basque Country,Villafranca de Ordizia,20240,Europe/Madrid,43.0541,-2.1763,0,GET /modules/raton/views/themes/bcoos/images/star.png HTTP/1.1,200,928,http://www.akumenius.com/hotel-list/1162/BO/Hesperia%20Sabinal,Chrome,browser,33.0.1750.117,Windows,XP,"{'default': 'WebKit', 'versions': {28: 'Blink'}}",null,null,desktop
www.akumenius.com,79.156.122.4,2014-02-24,20:16:22 +0100,ES,Spain,CT,Catalonia,Sant Cugat del Vallès,08195,Europe/Madrid,41.4585,2.0836,0,GET /includes/images/uploaded/CHOLLOS/BALNEARIO-RELAX.png HTTP/1.1,200,28328,http://www.akumenius.com/chollos,Chrome,browser,31.0.1650.63,Windows,7,"{'default': 'WebKit', 'versions': {28: 'Blink'}}",null,null,desktop
www.akumenius.com,2.136.76.13,2014-02-28,20:19:01 +0100,ES,Spain,MD,Madrid,Madrid,28050,Europe/Madrid,40.4143,-3.7016,0,GET /hotel-list HTTP/1.1,200,9636,http://www.akumenius.com/destinos-caracteristicas/hoteles-baratos-en-Salamanca_ESPA%C3%91A-con-Media-pensi%C3%B3n,Chrome,browser,33.0.1750.117,Windows,Vista,"{'default': 'WebKit', 'versions': {28: 'Blink'}}",null,null,desktop
localhost,127.0.0.1,2014-02-28,03:04:47 +0100,ES,Spain,GI,Girona,Girona,17003,Europe/Madrid,41.9831,2.8249,0,OPTIONS * HTTP/1.0,200,,,Apache,generic,,null,null,null,null,null,null
www.akumenius.com,66.249.75.148,2014-02-26,14:08:10 +0100,US,United States,null,null,null,null,America/Chicago,37.751,-97.822,0,GET /destinos-caracteristicas/hoteles-baratos-en-Guangzhou_CHINA-con-Tienda-autoservicio HTTP/1.1,200,6419,,Googlebot,generic,2.1,null,null,null,null,null,null
www.akumenius.com,66.249.76.216,2014-02-23,23:44:13 +0100,US,United States,null,null,null,null,America/Chicago,37.751,-97.822,0,GET /destinos-baratos/destinos-caracteristicas/hoteles-baratos-en-COSTA-DEL-SALENTO_ITALIA-con-Masajes HTTP/1.1,200,8536,,Googlebot,generic,2.1,null,null,null,null,null,null
www.akumenius.com,198.199.64.129,2014-02-24,22:01:34 +0100,US,United States,NJ,New Jersey,North Bergen,07047,America/New_York,40.793,-74.0247,501,GET /modules/raton/views/themes/bcoos/js/blocks/boletin.js HTTP/1.1,200,759,,Firefox,browser,21.0,Windows,7,{'default': 'Gecko'},null,null,desktop
www.akumenius.com,88.6.154.36,2014-02-26,12:01:23 +0100,ES,Spain,MD,Madrid,Cadalso de los Vidrios,28640,Europe/Madrid,40.3012,-4.4235,0,GET /modules/raton/views/themes/bcoos/images/buscadores/buscar-hotel.png HTTP/1.1,200,801,http://www.akumenius.com/hotel-list/28828/EP/ESCAPADA%20GOLF%20ISLANTILLA%20GOLF%20RESORT/escapada?type=1,Mobile Safari,browser,7.0,iOS,7.0.3,{'default': 'WebKit'},null,null,null
www.akumenius.com,62.81.164.42,2014-02-26,12:43:07 +0100,ES,Spain,CT,Catalonia,Barcelona,08007,Europe/Madrid,41.3891,2.1611,0,GET /modules/raton/views/themes/bcoos/images/boto_home_reserva.png HTTP/1.1,200,8158,http://www.akumenius.com/,Firefox,browser,27.0,Windows,XP,{'default': 'Gecko'},null,null,desktop
www.akumenius.com,183.60.212.156,2014-02-28,16:03:19 +0100,CN,China,GD,Guangdong,Foshan,null,Asia/Shanghai,23.0287,113.1341,0,GET /destinos-baratos/hoteles-en-C%C3%A1ceres_ESPA%C3%91A HTTP/1.1,200,23318,,Easou Com,null,null,null,null,null,null,null,null
www.akumenius.com,81.45.53.191,2014-02-25,15:15:50 +0100,ES,Spain,MD,Madrid,Madrid,28003,Europe/Madrid,40.4143,-3.7016,0,GET /libraries/jqueryvalidate/jquery.validate.min.js HTTP/1.1,200,21247,http://www.akumenius.com/?gclid=CJPcgMy757wCFerpwgodFXQAaQ,Android Browser,browser,null,Android,4.0.3,{'default': 'WebKit'},null,null,null
www.akumenius.com,217.125.71.222,2014-02-25,18:17:44 +0100,ES,Spain,AN,Andalusia,Tocina,41340,Europe/Madrid,37.609,-5.734,0,GET /escapadas/cataluna-154_files/calendario.gif HTTP/1.1,200,3100,http://www.akumenius.com/escapadas/golf-500.html,Chrome,browser,33.0.1750.117,Windows,Vista,"{'default': 'WebKit', 'versions': {28: 'Blink'}}",null,null,desktop
www.akumenius.com,84.77.154.62,2014-02-23,13:22:31 +0100,ES,Spain,AN,Andalusia,Maracena,18200,Europe/Madrid,37.2076,-3.6349,0,GET /libraries/anythingSlider/images/5a.png HTTP/1.1,200,2515,http://www.akumenius.com/,Internet Explorer,browser,10.0,Windows,7,{'default': 'Trident'},null,null,desktop
www.akumenius.com,95.17.28.25,2014-03-01,12:00:15 +0100,ES,Spain,CT,Catalonia,Montcada i Reixac,08110,Europe/Madrid,41.4825,2.1914,0,GET /modules/raton/views/themes/bcoos/images/buscadores/icono-facebook.png HTTP/1.1,304,304,"""http://www.akumenius.com/hoteles-baratos/hoteles-todo-incluido.html",Firefox,browser,3.6.13,Windows,Server 2003,{'default': 'Gecko'},null,null,desktop
www.akumenius.com,95.16.149.164,2014-02-25,18:41:58 +0100,ES,Spain,AR,Aragon,Zaragoza,50015,Europe/Madrid,41.6574,-0.8764,0,GET /includes/images/uploaded/CHOLLOS/BALNEARIO-RELAX.png HTTP/1.1,304,304,"""http://www.akumenius.com/chollos",Mobile Safari,browser,7.0,iOS,7.0.6,{'default': 'WebKit'},null,null,null
www.akumenius.com,46.222.204.152,2014-02-26,11:17:57 +0100,ES,Spain,null,null,null,null,Europe/Madrid,40.4172,-3.684,0,GET /libraries/jqueryui/js/jquery.ui.position.min.js HTTP/1.1,200,3617,http://www.akumenius.com/destinos-caracteristicas/hoteles-baratos-en-GALICIA_ESPA%C3%91A-con-Perros-admitidos--On-request,Chrome Mobile,browser,32.0.1700.99,Android,4.3,"{'default': 'WebKit', 'versions': {28: 'Blink'}}",null,null,smartphone
localhost,127.0.0.1,2014-02-24,21:01:45 +0100,ES,Spain,GI,Girona,Girona,17003,Europe/Madrid,41.9831,2.8249,0,OPTIONS * HTTP/1.0,200,,,Apache,generic,,null,null,null,null,null,null
www.akumenius.com,66.249.76.216,2014-02-23,10:56:45 +0100,US,United States,null,null,null,null,America/Chicago,37.751,-97.822,0,GET /destinosCaracteristicas/hoteles-baratos-en-Kvarner-Bay_CROACIA-con-Sala-de-conferencias HTTP/1.1,200,17629,,Googlebot,generic,2.1,null,null,null,null,null,null
www.akumenius.com,84.122.77.144,2014-02-28,00:19:47 +0100,ES,Spain,AN,Andalusia,Rota,11520,Europe/Madrid,36.6224,-6.3586,0,GET /modules/raton/views/themes/bcoos/css/buttons_nav_elige.css HTTP/1.1,200,48,http://www.akumenius.com/hotel-list,Android Browser,browser,null,Android,4.1.2,{'default': 'WebKit'},null,null,null
test.akumenius.com,80.28.221.123,2014-02-27,14:52:15 +0100,ES,Spain,CT,Catalonia,null,08840,Europe/Madrid,41.3215,2.022,0,GET /newdesign/libraries/anythingSlider/images/6a.png HTTP/1.1,304,304,"""http://test.akumenius.com/newdesign/",Firefox,browser,3.6.17,Fedora,3.6.17,{'default': 'Gecko'},null,null,desktop
test.akumenius.com,80.28.221.123,2014-02-27,14:59:13 +0100,ES,Spain,CT,Catalonia,null,08840,Europe/Madrid,41.3215,2.022,0,GET /newdesign/modules/raton/views/themes/bcoos/images/bg_menu.jpg HTTP/1.1,304,304,"""http://test.akumenius.com/newdesign/",Firefox,browser,3.6.17,Fedora,3.6.17,{'default': 'Gecko'},null,null,desktop
www.akumenius.com,180.76.5.29,2014-02-28,13:33:25 +0100,CN,China,null,null,null,null,Asia/Shanghai,34.7725,113.7266,0,GET /destinos-baratos/hoteles-en-Aparecida%20De%20Goi%C3%A2nia_BRASIL HTTP/1.1,200,7228,,Baiduspider,generic,2.0,null,null,null,null,null,null
www.akumenius.com,41.98.76.99,2014-02-26,00:28:32 +0100,DZ,Algeria,null,null,null,null,Africa/Algiers,36.7642,3.1468,0,GET /libraries/jqueryui/js/jquery.ui.mouse.min.js HTTP/1.1,200,2814,http://www.akumenius.com/destinos-caracteristicas/hoteles-baratos-en-Oran_ARGELIA-con-Discoteca,Internet Explorer,browser,11.0,Windows,7,{'default': 'Trident'},null,null,desktop
www.akumenius.com,144.76.95.232,2014-02-23,22:07:57 +0100,DE,Germany,null,null,null,null,Europe/Berlin,51.2993,9.491,0,GET /hoteles-baratos/ofertas-hotel-Vera-Beach-Club-en-Almer%C3%ADa%20-%20Costa%20de%20Almer%C3%ADa_ESPA%C3%91A-156035b.html HTTP/1.0,200,5844,,MJ12bot,generic,v1.4.4,null,null,null,null,null,null
www.akumenius.com,66.249.75.148,2014-02-27,04:55:03 +0100,US,United States,null,null,null,null,America/Chicago,37.751,-97.822,0,GET /destinosCaracteristicas/hoteles-baratos-en-Alarc%C3%B3n_ESPA%C3%91A-con-Televisi%C3%B3n-via-sat%C3%A9lite HTTP/1.1,200,6395,,Googlebot,generic,2.1,null,null,null,null,null,null
www.akumenius.com,194.183.97.17,2014-02-27,22:50:21 +0100,ES,Spain,null,null,null,null,Europe/Madrid,40.4172,-3.684,0,GET /libraries/jqueryui/js/jquery.ui.widget.min.js HTTP/1.1,200,3303,http://www.akumenius.com/hoteles-baratos/hoteles-todo-incluido.html,Chrome,browser,33.0.1750.117,Windows,7,"{'default': 'WebKit', 'versions': {28: 'Blink'}}",null,null,desktop
www.akumenius.com,85.155.203.80,2014-02-27,21:08:18 +0100,ES,Spain,CN,Canary Islands,Las Palmas de Gran Canaria,35011,Atlantic/Canary,28.0981,-15.4648,0,GET /modules/raton/views/themes/bcoos/images/buscadores/apuntame.png HTTP/1.1,200,1926,http://www.akumenius.com/,Chrome,browser,33.0.1750.117,Windows,7,"{'default': 'WebKit', 'versions': {28: 'Blink'}}",null,null,desktop
www.akumenius.com,95.23.127.32,2014-02-25,23:25:14 +0100,ES,Spain,CT,Catalonia,Cunit,43881,Europe/Madrid,41.1936,1.6377,0,GET /libraries/jqueryui/js/jquery.ui.core.min.js HTTP/1.1,200,4365,http://www.akumenius.com/escapadas/golf-500.html,Android Browser,browser,null,Android,2.3.7,{'default': 'WebKit'},null,null,null
www.akumenius.com,90.163.227.49,2014-02-26,11:47:01 +0100,ES,Spain,MD,Madrid,Madrid,28004,Europe/Madrid,40.4143,-3.7016,0,POST /destinos-get HTTP/1.1,200,260,http://www.akumenius.com/hotel-list,Chrome,browser,33.0.1750.117,Windows,7,"{'default': 'WebKit', 'versions': {28: 'Blink'}}",null,null,desktop
www.akumenius.com,66.249.75.148,2014-02-26,13:21:59 +0100,US,United States,null,null,null,null,America/Chicago,37.751,-97.822,0,GET /destinos-caracteristicas/hoteles-baratos-en-Villahermosa_MEXICO-con-Aire-acondicionado-en-zonas-comunes HTTP/1.1,200,16702,,Googlebot,generic,2.1,null,null,null,null,null,null
www.akumenius.com,81.45.52.48,2014-02-24,14:08:30 +0100,ES,Spain,MD,Madrid,Madrid,28003,Europe/Madrid,40.4143,-3.7016,0,GET /modules/raton/views/themes/bcoos/js/akumenius.js HTTP/1.1,200,4324,http://www.akumenius.com/escapadas/escapada-golf-islantilla-golf-resort-0437afab49458d7bd5a48954a459ad6d.html,Mobile Safari,browser,7.0,iOS,7.0.6,{'default': 'WebKit'},null,null,null
www.akumenius.com,188.86.128.73,2014-03-01,09:51:26 +0100,ES,Spain,GA,Galicia,Pontevedra,36001,Europe/Madrid,42.4349,-8.643,0,GET /libraries/jqueryui/css/ui-lightness/jquery-ui.css HTTP/1.1,200,33530,http://www.akumenius.com/,Chrome,browser,32.0.1700.76,Windows,7,"{'default': 'WebKit', 'versions': {28: 'Blink'}}",null,null,desktop
www.akumenius.com,66.249.76.216,2014-02-25,19:38:56 +0100,US,United States,null,null,null,null,America/Chicago,37.751,-97.822,0,GET /destinos-ajax2/hoteles-en-LUXEMBURGO_LU HTTP/1.1,200,438447,,DoCoMo,generic,2.0,null,null,null,null,null,null
www.akumenius.com,66.249.76.216,2014-02-23,13:02:27 +0100,US,United States,null,null,null,null,America/Chicago,37.751,-97.822,0,GET /destinos-baratos/destinos-caracteristicas/hoteles-baratos-en-Ballito_SUD%C3%81FRICA-con-Desayuno HTTP/1.1,200,10507,,Googlebot,generic,2.1,null,null,null,null,null,null
www.akumenius.com,62.82.224.122,2014-02-23,19:57:58 +0100,ES,Spain,VC,Valencia,Pucol,46530,Europe/Madrid,39.6167,-0.3,0,GET /escapadas/san-valentin-976.html?hotel=&zona%5B%5D=DFALI HTTP/1.1,200,12340,,Chrome,browser,33.0.1750.117,Windows,7,"{'default': 'WebKit', 'versions': {28: 'Blink'}}",null,null,desktop
www.akumenius.com,217.12.16.130,2014-02-23,08:42:28 +0100,ES,Spain,AN,Andalusia,Seville,41007,Europe/Madrid,37.3834,-5.9789,0,GET /modules/raton/views/themes/bcoos/images/buscadores/destinos.png HTTP/1.1,304,304,,null,null,null,null,null,null,null,null,null
www.akumenius.com,66.249.76.216,2014-02-23,11:09:12 +0100,US,United States,null,null,null,null,America/Chicago,37.751,-97.822,0,GET /destinos-caracteristicas/hoteles-baratos-en-Xian_CHINA-con-Lavander%C3%ADa HTTP/1.1,200,10509,,Mobile Safari,browser,6.0,iOS,6.0,{'default': 'WebKit'},null,null,null
www.akumenius.com,80.36.67.191,2014-02-23,16:20:22 +0100,ES,Spain,MD,Madrid,Madrid,28014,Europe/Madrid,40.4143,-3.7016,0,GET /modules/raton/views/themes/bcoos/css/buttons_nav_elige.css HTTP/1.1,304,304,"""http://www.akumenius.com/hotel-list/28828/EP/ESCAPADA%20GOLF%20ISLANTILLA%20GOLF%20RESORT/escapada?type=1",Mobile Safari,browser,7.0,iOS,7.0.6,{'default': 'WebKit'},null,null,null
www.akumenius.com,2.140.27.253,2014-02-28,13:21:43 +0100,ES,Spain,CT,Catalonia,Terrassa,08225,Europe/Madrid,41.567,2.0169,0,GET /modules/raton/views/themes/bcoos/images/buscadores/calendaricon.png HTTP/1.1,200,338,http://www.akumenius.com/,Chrome,browser,33.0.1750.117,Mac,10.7.5,"{'default': 'WebKit', 'versions': {28: 'Blink'}}",null,null,desktop
www.akumenius.com,212.79.145.77,2014-02-25,11:08:48 +0100,ES,Spain,AN,Andalusia,Málaga,29012,Europe/Madrid,36.7182,-4.4192,0,GET /modules/raton/views/themes/bcoos/images/bg_menu.jpg HTTP/1.1,200,329,http://www.akumenius.com/escapadas/escapada-golf-hotel-elba-estepona-0cc275f95c9f11febf96eedab9465da3.html,Mobile Safari,browser,7.0,iOS,7.0.2,{'default': 'WebKit'},null,null,null
www.akumenius.com,84.122.176.188,2014-02-27,20:22:15 +0100,ES,Spain,AN,Andalusia,Algeciras,11207,Europe/Madrid,36.1333,-5.4505,0,GET /modules/raton/views/themes/bcoos/css/2column_hotelList.css HTTP/1.1,200,11314,http://www.akumenius.com/hotel-list,Chrome Mobile,browser,33.0.1750.132,Android,4.0.4,"{'default': 'WebKit', 'versions': {28: 'Blink'}}",null,null,smartphone
www.akumenius.com,31.4.208.116,2014-02-26,16:23:51 +0100,ES,Spain,CL,Castille and León,null,null,Europe/Madrid,41.6534,-4.7234,0,GET /modules/raton/views/themes/bcoos/js/ga.js HTTP/1.1,200,419,http://www.akumenius.com/destinos-caracteristicas/hoteles-baratos-en-Zanzibar_TANZANIA-con-Media-pensi%C3%B3n,Android Browser,browser,null,Android,4.1.1,{'default': 'WebKit'},null,null,null
www.akumenius.com,46.253.41.150,2014-02-27,13:51:30 +0100,ES,Spain,CT,Catalonia,Girona,17001,Europe/Madrid,41.9813,2.8257,0,GET /modules/raton/views/themes/bcoos/css/escapadas/destinos.css HTTP/1.1,200,6218,http://www.akumenius.com/escapadas,Chrome,browser,33.0.1750.117,Windows,7,"{'default': 'WebKit', 'versions': {28: 'Blink'}}",null,null,desktop
www.akumenius.com,217.125.71.222,2014-02-27,19:27:19 +0100,ES,Spain,AN,Andalusia,Tocina,41340,Europe/Madrid,37.609,-5.734,0,POST /hotel-translate-get HTTP/1.1,200,273,http://www.akumenius.com/hotel-price,Firefox,browser,27.0,Windows,Vista,{'default': 'Gecko'},null,null,desktop
www.akumenius.com,83.47.211.179,2014-02-23,23:50:54 +0100,ES,Spain,CT,Catalonia,Barcelona,08024,Europe/Madrid,41.3891,2.1611,0,GET /modules/raton/views/themes/bcoos/css/blocks/buscadorApaisado.css HTTP/1.1,200,1527,http://www.akumenius.com/escapadas/golf-500.html,Chrome Mobile,browser,32.0.1700.99,Android,4.3,"{'default': 'WebKit', 'versions': {28: 'Blink'}}",null,null,smartphone
www.akumenius.com,66.249.76.216,2014-02-23,12:16:36 +0100,US,United States,null,null,null,null,America/Chicago,37.751,-97.822,0,GET /destinos-baratos/hoteles-baratos/ofertas-hotel-Quest-Chermside-en-Chermside-125459b-destinos.html HTTP/1.1,404,3100,,Googlebot,generic,2.1,null,null,null,null,null,null
www.akumenius.com,95.18.46.3,2014-02-26,22:57:44 +0100,ES,Spain,MD,Madrid,Madrid,28016,Europe/Madrid,40.4143,-3.7016,0,GET /libraries/jqueryui/js/i18n/jquery.ui.datepicker-es.min.js HTTP/1.1,200,716,http://www.akumenius.com/hoteles-baratos/ofertas-hotel-Eurostars-Palace-en-Cordoba-95384b-destinos.html,Internet Explorer,browser,10.0,Windows,7,{'default': 'Trident'},null,null,desktop
www.akumenius.com,88.148.36.75,2014-02-24,13:22:16 +0100,ES,Spain,MC,Murcia,Bullas,30180,Europe/Madrid,38.0467,-1.6723,0,GET /modules/raton/views/themes/bcoos/images/buscadores/calendaricon.png HTTP/1.1,200,338,http://www.akumenius.com/hoteles-baratos/hoteles-todo-incluido.html?gclid=COmRtqbg5LwCFSgGwwodiHkAtQ,Chrome Mobile,browser,32.0.1700.99,Android,4.1.2,"{'default': 'WebKit', 'versions': {28: 'Blink'}}",null,null,smartphone
